Id,state_code,latitude,longitude,zip_code,city,name,founded_at,closed_at,age_final,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,funding_rounds,funding_total_usd,milestones,category_code,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,status
832,TX,"37,805,289","-122,404,448",94111,San Francisco,Carbonetworks,01/01/2005,7/28/2011,7,01/07/2008,01/07/2008,3,3,1,"5,000,000",1,cleantech,0,0,1,0,0,0,1,closed
887,CA,"37,790,485","-12,240,094",94104,San Francisco,Sportgenic,01/09/2005,,7,01/01/2007,09/09/2008,1,3,3,"11,489,687",2,advertising,0,1,1,1,0,0,3.3333,acquired
141,MA,"377,870,923","-1,223,999,719",94105,San Francisco,Lolapps,01/01/2008,,4,05/09/2008,05/09/2008,0,0,1,"4,000,000",3,web,0,0,1,0,0,0,3,acquired
62,CA,"37,779,026","-12,240,184",94103,San Francisco,adBrite,01/01/2003,01/02/2001,9,01/09/2004,01/05/2012,1,9,4,"40,400,000",3,advertising,0,0,1,1,1,1,1.6667,acquired
910,MN,"37,779,281","-122,419,236",94107,San Francisco,Instagram,01/03/2010,,2,05/03/2010,05/04/2012,0,2,3,"57,500,000",3,photo_video,0,1,1,1,0,0,4,acquired
74,CA,"37,779,281","-122,419,236",94105,San Francisco,BookFresh,01/01/2007,,5,7/28/2009,7/28/2009,2,2,1,"500,000",2,web,0,1,0,0,0,0,5,acquired
845,CA,"37,779,281","-122,419,236",94110,San Francisco,Singly,12/21/2010,,2,01/02/2011,4/23/2012,0,1,2,"8,950,000",2,analytics,0,0,1,0,0,0,7,acquired
146,CA,"37,779,281","-122,419,236",94105,San Francisco,Astrid,01/01/2008,,4,4/13/2012,4/13/2012,4,4,1,"400,000",2,social,0,1,0,0,0,0,3,acquired
662,NY,"37,758,062","-122,418,642",94110,San Francisco,Fluther,01/01/2007,,5,9/21/2009,9/21/2009,2,2,1,"600,000",3,web,0,1,0,0,0,0,7,acquired
844,CA,"37,779,281","-122,419,236",94103,San Francisco,Chomp,09/09/2009,,3,11/01/2009,11/03/2010,0,1,2,"2,565,000",3,mobile,0,1,1,0,0,0,3.5,acquired
718,CA,"3,777,951,820,000,000","-1,223,902,619",94107,San Francisco,Current Media,01/01/2005,8/20/2013,7,7/29/2005,7/29/2005,0,0,1,"15,000,000",2,network_hosting,0,0,1,0,0,0,3,closed
577,CA,"37,783,171","-122,392,901",94107-4132,San Francisco,Arch Rock Corporation,01/01/2005,,7,01/10/2005,02/05/2007,0,2,2,"15,000,000",1,software,0,0,1,1,0,0,3,acquired
581,WA,"37,788,653","-122,401,333",94105,San Francisco,Involver,01/01/2007,,5,02/09/2008,10/14/2010,1,3,3,"11,040,000",2,software,0,0,1,1,1,0,2.5,acquired
578,CA,"37,779,281","-122,419,236",94107,San Francisco,Lionside,01/01/2009,,3,11/19/2010,11/19/2010,1,1,1,"1,600,000",2,games_video,0,0,1,0,0,0,3,acquired
116,MA,"377,824,533","-1,223,879,489",94107,San Francisco,Yobongo,01/01/2010,,2,3/23/2011,3/23/2011,1,1,1,"1,350,000",3,web,0,1,0,0,0,0,10,acquired
889,MA,"37,758,229","-122,439,512",94114,San Francisco,Crowd Factory,01/01/2009,,3,1/26/2011,1/26/2011,2,2,1,"6,500,000",3,advertising,1,0,0,0,0,0,3,acquired
854,CA,"37,777,741","-122,412,198",94104,San Francisco,Recurve,01/08/2005,,7,9/23/2008,6/17/2010,3,5,2,"14,000,000",1,software,1,0,1,0,0,0,2,acquired
238,CA,"37,779,281","-122,419,236",94108,San Francisco,Plizy,01/09/2010,01/06/2013,2,5/19/2011,12/13/2012,1,2,2,"5,200,000",2,photo_video,1,0,1,0,0,0,1,closed
991,NY,"37,779,281","-122,419,236",94108,San Francisco,skyrockit,01/01/2001,01/04/2012,11,12/07/2011,12/07/2011,10,10,1,"2,600,000",0,mobile,1,0,0,0,0,0,1,closed
888,CA,"37,779,281","-122,419,236",94103,San Francisco,Wheelz,01/01/2011,,1,9/28/2011,2/22/2012,0,1,2,"15,700,000",1,automotive,0,0,1,0,0,0,3,acquired
656,CT,"378,093,381","-1,224,166,061",94111,San Francisco,VoxPop Network Corporation,01/08/2006,,6,01/05/2007,01/05/2009,0,2,2,"3,500,000",2,games_video,0,0,1,1,0,0,3,acquired
266,CA,"37,775,196","-122,419,204",94105,San Francisco,Metaweb Technologies,01/01/2005,,7,01/03/2006,1/15/2008,1,3,2,"57,000,000",2,web,0,0,1,1,0,0,3.5,acquired
490,NY,"3,778,811,500,000,000","-122,397,141",94105,San Francisco,DocVerse,01/09/2007,,5,7/23/2008,7/23/2008,1,1,1,"1,300,000",4,web,0,1,0,0,0,0,4,acquired
41,NY,"3,776,690,900,000,000","-122,406,676",94103,San Francisco,Flixster,01/20/2006,,6,02/01/2006,04/04/2008,0,2,3,"7,175,000",6,web,0,1,1,1,0,0,2.6667,acquired
717,CA,"37,793,148","-122,402,567",94104,San Francisco,Wesabe,01/12/2005,6/30/2010,7,01/02/2007,01/06/2007,1,1,2,"4,700,000",4,web,0,1,1,0,0,0,1.5,closed
913,NY,"37,795,191","-122,430,411",94115,San Francisco,NuConomy,01/01/2006,,6,01/04/2007,01/02/2008,1,2,2,"3,300,000",3,advertising,0,1,1,0,0,0,2,acquired
70,CA,"37,779,281","-122,419,236",94110,San Francisco,Flowtown,01/02/2009,,3,8/25/2010,8/25/2010,1,1,1,"750,000",3,analytics,0,1,0,0,0,0,9,acquired
635,CA,"377,983,181","-1,224,000,032",94111,San Francisco,GoodGuide,01/12/2007,,5,1/19/2009,8/26/2011,2,4,3,"14,229,998",3,web,0,0,1,1,0,0,3,acquired
348,WA,"37,781,689","-122,391,061",94107,San Francisco,DeliveryEdge,01/09/2006,01/04/2009,6,01/12/2007,01/12/2007,1,1,1,"1,500,000",1,ecommerce,0,0,0,0,0,0,1,closed
684,CA,"37,779,281","-122,419,236",94105,San Francisco,Solmentum,01/07/2009,09/11/2011,3,01/07/2009,01/07/2009,0,0,1,"325,000",1,cleantech,0,1,0,0,0,0,4,closed
288,TX,"37,787,249","-1,223,990,501",94105,San Francisco,Pipewise,01/09/2010,01/10/2012,2,2/17/2011,2/17/2011,1,1,1,"3,500,000",2,enterprise,0,0,1,0,0,0,5,closed
400,CO,"37,392,443","-122,072,517",94110,San Francisco,Meraki,01/04/2006,,6,01/12/2006,10/07/2012,0,6,5,"80,000,000",3,network_hosting,0,1,1,1,1,1,2.25,acquired
543,CA,"37,791,388","-122,392,148",94105,San Francisco,Canopy Financial,01/01/2004,8/27/2009,8,01/01/2008,01/10/2009,4,5,4,"89,500,000",2,finance,0,0,0,1,1,0,1,closed
680,CA,"37,788,482","-122,409,173",94102,San Francisco,Kyte,01/12/2006,,6,01/07/2007,01/03/2012,0,5,4,"23,350,000",2,games_video,0,1,1,1,0,0,3,acquired
850,CA,"37,767,575","-122,411,157",94103,San Francisco,PopularMedia,01/01/2003,,9,01/02/2007,7/28/2008,4,5,2,"12,250,000",1,advertising,0,0,0,1,1,0,2.5,acquired
1131,FL,"37,779,281","-122,419,236",94105,San Francisco,Miyowa,4/14/2003,,9,04/09/2006,08/05/2008,2,5,2,"11,725,600",2,mobile,0,0,1,1,0,0,2,acquired
271,MA,"37,780,883","-122,395,257",94107,San Francisco,Reddit,01/01/2005,,7,01/06/2005,01/06/2005,0,0,1,"100,000",3,web,0,1,0,0,0,0,1,acquired
110,NH,"37,779,281","-122,419,236",94108,San Francisco,Pure Digital Technologies,01/09/2001,,11,01/01/2004,8/18/2008,2,7,3,"68,200,000",3,hardware,1,1,0,0,0,0,4,acquired
82,CA,"37,779,281","-122,419,236",94104,San Francisco,Optimal,01/01/2008,,4,01/01/2008,1/22/2013,0,5,3,"7,600,000",2,advertising,0,0,1,1,0,0,5,acquired
500,CA,"37,779,507","-12,239,071",94107,San Francisco,TokBox,01/05/2007,,5,12/26/2007,11/15/2010,0,3,3,"26,000,000",5,messaging,0,0,1,1,1,0,3.6667,acquired
1000,CA,"37,779,281","-122,419,236",94105,San Francisco,Fabkids,01/01/2012,,0,02/08/2012,02/08/2012,0,0,1,"2,600,000",1,ecommerce,0,0,1,0,0,0,2,acquired
767,CO,"37,764,726","-122,394,523",94107,San Francisco,Digg,11/10/2004,,8,01/10/2005,12/07/2011,0,7,4,"45,000,000",8,news,0,0,1,1,1,1,4.6667,acquired
878,WA,"37,786,942","-122,401,245",94105,San Francisco,Kongregate,01/01/2006,,6,01/03/2007,02/07/2013,1,7,4,"19,000,000",0,games_video,0,0,1,1,1,0,2,acquired
334,CA,"37,792,394","-122,402,349",94104,San Francisco,Kiptronic,01/05/2005,,7,01/11/2005,05/06/2008,0,3,3,"7,300,000",3,advertising,0,1,1,1,0,0,2,acquired
641,MN,"37,782,101","-122,389,519",94105,San Francisco,Jambool,01/08/2006,,6,01/08/2008,8/17/2009,2,3,2,"6,000,000",2,finance,0,0,1,1,0,0,2.5,acquired
108,PA,"3,778,227,879,999,990","-122,392,978",94107,San Francisco,Hitpost,01/04/2009,,3,01/01/2010,4/26/2012,0,3,3,"2,000,000",2,sports,0,1,0,0,0,0,3.6667,acquired
282,CA,"37,778,551","-122,391,686",94107,San Francisco,Home-Account,01/11/2008,,4,4/16/2009,7/16/2009,1,1,2,"1,000,000",3,finance,1,0,1,0,0,0,5.5,acquired
205,CA,"377,885,714","-12,240,359,850,000,000",94108,San Francisco,kwiry,01/01/2006,4/23/2009,6,3/20/2008,3/20/2008,2,2,1,"1,000,000",4,mobile,0,0,1,0,0,0,1,closed
769,MA,"37,779,624","-122,391,236",94107,San Francisco,imeem,01/11/2003,,9,01/09/2004,01/08/2009,0,5,5,"24,750,000",3,music,1,1,1,1,0,0,2.4,acquired
481,CA,"37,779,281","-122,419,236",94111,San Francisco,RentJuice,01/01/2008,,4,04/03/2010,1/31/2011,2,3,3,"6,693,782",3,real_estate,1,0,0,0,0,0,1.6667,acquired
309,CA,"37,797,435","-122,403,175",94017,San Francisco,Vizu Corporation,2/14/2005,,7,2/20/2006,09/04/2012,1,7,4,"13,075,000",2,advertising,0,0,1,1,0,0,4,acquired
129,CA,"37,779,281","-122,419,236",94108,San Francisco,Ecast,01/01/1999,12/02/2012,13,07/05/2008,5/26/2011,9,12,3,"30,300,000",2,games_video,1,0,0,0,0,1,4.5,closed
1086,IL,"37,764,169","-122,402,021",94110,San Francisco,TripIt,01/10/2006,,6,01/04/2007,04/03/2010,0,4,3,"13,100,000",5,travel,0,1,0,1,1,0,1.6667,acquired
607,CA,"37,793,949","-122,398,062",94111,San Francisco,Focus,01/08/2005,9/15/2012,7,06/03/2008,06/03/2008,3,3,1,"12,170,000",2,enterprise,0,0,0,0,1,0,3,closed
660,MN,"3,888,521","-76,998,641",94107,San Francisco,Socialize,01/07/2008,,4,01/11/2011,07/06/2012,3,4,3,"1,820,000",4,mobile,0,1,0,0,0,0,1,acquired
433,NC,"37,779,281","-122,419,236",94108,San Francisco,Crowdcast,01/01/2007,,5,10/06/2010,10/06/2010,3,3,1,"6,000,000",2,software,0,0,1,0,0,0,2,acquired
848,MA,"37,779,281","-122,419,236",94103,San Francisco,Zencoder,01/01/2007,,5,01/02/2010,12/04/2011,3,4,2,"2,000,000",2,software,0,1,1,0,0,0,8.5,acquired
940,WA,"37,780,716","-12,239,391,299,999,900",94107,San Francisco,CastTV,01/01/2006,,6,01/01/2006,01/04/2007,0,1,2,"3,100,000",4,games_video,0,1,1,0,0,0,2,acquired
1062,MA,"37,785,655","-122,398,393",CA 94105,San Francisco,SenSage,8/18/2004,,8,4/18/2005,01/01/2012,0,7,6,"37,079,000",1,security,1,0,0,0,1,1,3.8,acquired
329,MA,"37,779,281","-122,419,236",94103,San Francisco,Sponge,01/01/2010,,2,4/19/2010,4/19/2010,0,0,1,"400,000",2,web,0,1,0,0,0,0,1,acquired
616,CA,"37,763,652","-122,421,778",94110,San Francisco,Mogad,01/06/2007,,5,01/08/2007,01/08/2007,0,0,1,"500,000",2,network_hosting,0,0,1,0,0,0,4,acquired
113,CA,"37,779,281","-122,419,236",94110,San Francisco,Hello Chair,01/01/2006,01/07/2013,6,01/06/2007,12/04/2010,1,4,2,"889,999",2,mobile,1,1,0,0,0,0,3.5,closed
2,NY,"37,762,185","-122,467,269",94104,San Francisco,Consorte Media,01/07/2005,,7,01/12/2007,01/12/2007,2,2,1,"7,000,000",4,web,0,0,0,1,0,0,2,acquired
809,CA,"377,611,016","-1,224,160,008",94110,San Francisco,TwtBks,6/20/2009,03/03/2012,3,6/26/2009,6/26/2009,0,0,1,"25,000",0,web,0,1,0,0,0,0,1,closed
1070,NY,"37,779,281","-122,419,236",94111,San Francisco,Vontu,01/01/2001,,11,3/21/2005,11/08/2006,4,5,2,"20,000,000",1,software,0,0,0,0,1,1,4.5,acquired
67,WA,"37,775,206","-122,419,209",94107,San Francisco,threadsy,01/06/2008,,4,3/27/2008,07/12/2010,0,2,2,"6,300,000",1,messaging,0,0,1,1,0,0,2,acquired
599,CA,"377,915","-12,240,045",94104,San Francisco,Peanut Labs,01/01/2005,,7,01/02/2006,2/19/2008,1,3,2,"4,200,000",2,enterprise,0,0,1,1,0,0,1.5,acquired
620,CA,"37,779,281","-122,419,236",94105,San Francisco,Loyalty Lab,01/01/2003,,9,3/22/2005,4/29/2010,2,7,3,"11,000,000",1,software,1,1,0,1,0,0,1.6667,acquired
285,MA,"3,779,402","-1,224,031,242",94111,San Francisco,PicApp,01/01/2008,,4,9/17/2008,9/17/2008,0,0,1,"3,200,000",3,web,0,0,1,0,0,0,1,acquired
771,NC,"377,710,177","-1,224,025,976",94110,San Francisco,Terracotta,01/01/2003,,9,2/27/2006,01/09/2008,3,5,2,"23,500,000",1,software,1,0,0,1,0,0,5,acquired
974,CA,"4,178,942","-87,596,232",94105,San Francisco,ReTel Technologies,01/10/2007,,5,06/08/2009,02/12/2009,2,2,2,"1,000,000",3,analytics,0,1,0,0,0,0,4.5,acquired
989,MA,"37,779,281","-122,419,236",94107,San Francisco,Servio,4/30/2009,,3,8/13/2010,06/03/2013,1,4,2,"9,356,180",4,analytics,0,0,1,1,0,0,1.5,acquired
533,CA,"377,766,184","-1,223,938,931",94107,San Francisco,Dapper,01/10/2006,11/16/2010,6,01/12/2007,01/12/2007,1,1,1,"3,000,000",4,advertising,0,0,1,0,0,0,2,acquired
632,CA,"37,791,564","-122,399,981",94104,San Francisco,SeeSaw Networks,01/01/2005,01/01/2012,7,11/16/2006,6/23/2011,1,6,5,"21,138,876",0,advertising,1,0,1,1,0,0,2,closed
633,MA,"37,776,246","-1,224,179,223",94103,San Francisco,Yammer,10/09/2008,,4,1/19/2009,2/29/2012,0,3,5,"142,000,000",3,enterprise,0,0,1,1,1,1,5.2,acquired
1100,NY,"40,234,451","-111,658,656",94103,San Francisco,Zinch,01/02/2007,,5,01/12/2007,10/20/2009,0,2,2,"5,000,000",2,web,1,1,0,0,0,0,1,acquired
817,IL,"37,779,281","-122,419,236",94133,San Francisco,Sweepery,01/08/2008,6/29/2011,4,01/09/2008,01/12/2009,0,1,2,"500,000",0,software,0,0,0,0,0,0,1,closed
292,MA,"3,778,192,670,000,000","-1,223,932,389",94107,San Francisco,Socialcast,01/06/2005,,7,06/04/2009,3/31/2010,4,5,3,"9,400,000",3,enterprise,0,1,1,1,0,0,1.5,acquired
237,CA,"37,775,196","-122,419,204",94103,San Francisco,Seesmic,01/06/2007,,5,01/11/2007,01/02/2011,0,3,3,"16,000,000",4,web,0,0,1,1,1,0,5.6667,acquired
1036,NY,"37,782,978","-122,394,517",94107,San Francisco,Transpond,01/01/2007,,5,04/02/2009,04/02/2009,2,2,1,"4,100,000",3,advertising,0,0,1,0,0,0,2,acquired
702,CA,"37,782,103","-122,401,116",94108,San Francisco,Bebo,06/01/2005,,7,01/05/2006,01/05/2006,0,0,1,"15,000,000",3,web,0,0,1,0,0,0,1,acquired
896,NY,"37,779,281","-122,419,236",94105,San Francisco,Desk,01/01/2009,,3,4/15/2010,04/01/2011,1,2,2,"5,700,000",3,enterprise,0,0,1,1,0,0,4,acquired
17,NY,"37,779,281","-122,419,236",94107,San Francisco,NewsBasis,01/01/2009,12/16/2012,3,01/11/2009,01/11/2009,0,0,1,"545,000",0,public_relations,0,1,0,0,0,0,2,closed
911,NY,"37,779,281","-122,419,236",94107,San Francisco,EmSense,01/01/2004,01/11/2011,8,03/11/2009,10/12/2010,5,6,2,"13,000,000",2,hardware,1,0,0,0,1,0,2,closed
323,IL,"37,779,281","-122,419,236",94107,San Francisco,Giftiki,01/06/2009,,3,8/31/2010,4/20/2011,1,2,2,"1,020,000",2,social,0,1,1,0,0,0,2.5,acquired
422,TX,"37,779,281","-122,419,236",94104,San Francisco,Applied Identity,01/01/2002,01/01/2012,10,1/13/2005,01/10/2008,3,6,3,"33,000,000",1,advertising,0,0,1,1,1,0,4,closed
91,CA,"37,779,281","-122,419,236",92606,San Francisco,WooMe,01/12/2000,,12,01/04/2007,12/06/2008,6,8,3,"17,400,000",3,web,0,0,1,1,0,0,2.3333,acquired
296,CA,"377,776,778","-1,223,921,102",94107,San Francisco,What They Like,8/29/2007,10/21/2011,5,8/29/2007,8/29/2007,0,0,1,"990,000",0,web,0,0,1,0,0,0,2,closed
54,CA,"37,788,266","-122,403,865",94108,San Francisco,Lookery,01/08/2007,,5,07/02/2008,04/09/2008,1,1,2,"3,150,000",2,web,0,1,1,0,0,0,11.5,acquired
866,CA,"37,779,281","-122,419,236",94109,San Francisco,Wantful,01/01/2011,06/09/2013,1,3/20/2012,3/20/2012,1,1,1,"5,500,000",2,ecommerce,0,0,1,0,0,0,8,closed
1047,CA,"3,777,522,800,000,000","-12,239,963",94107,San Francisco,Simple Star,01/01/2001,,11,01/08/2003,10/08/2005,2,4,2,"7,100,000",3,web,0,1,1,0,0,0,1.5,acquired
631,TX,"37,787,126","-12,239,783",94105,San Francisco,Songbird,01/02/2006,6/28/2013,6,02/10/2006,1/27/2010,0,4,3,"11,015,719",4,mobile,1,0,1,0,0,0,2,closed
341,NY,"37,779,281","-122,419,236",94103,San Francisco,SimpleGeo,01/05/2009,,3,10/11/2009,5/18/2010,0,1,3,"9,807,367",3,advertising,0,1,1,0,0,0,8.6667,acquired
957,CA,"25,752,358","-8,025,468,000,000,000",94104,San Francisco,Scrapblog,01/01/2006,,6,06/03/2006,05/02/2010,0,4,4,"10,000,000",3,web,0,0,1,1,1,0,1.25,acquired
852,CA,"38,904,549","-77,061,767",94104,San Francisco,HotPads,04/05/2005,,7,01/03/2007,01/03/2007,1,1,1,"2,300,000",3,web,0,0,1,0,0,0,1,acquired
920,MA,"37,781,557","-122,407,959",94103,San Francisco,DanceJam,01/04/2007,01/01/2011,5,01/05/2007,01/02/2008,0,0,2,"4,500,000",5,games_video,0,1,0,1,0,0,5.5,closed
84,CA,"37,775,196","-122,419,204",94107,San Francisco,SocialMedia.com,01/01/2007,,5,01/09/2007,1/29/2009,0,2,3,"10,000,000",3,advertising,0,1,1,1,0,0,2.6667,acquired
126,CA,"3,776,179,550,000,000","-1,224,092,704",94110,San Francisco,Xoopit,01/01/2004,,8,01/12/2006,02/04/2008,2,4,2,"6,500,000",3,web,0,0,1,0,0,0,7,acquired
728,MA,"3,779,287,100,000,000","-122,400,747",941017,San Francisco,One Block Off the Grid (1BOG),01/11/2008,,4,11/02/2010,11/02/2010,2,2,1,"5,000,000",3,cleantech,0,0,1,0,0,0,1,acquired
186,CA,"37,779,281","-122,419,236",94105,San Francisco,Pulse,01/05/2010,,2,06/10/2010,6/16/2011,0,1,2,"9,800,000",2,news,0,1,1,0,0,0,4.5,acquired
407,GA,"37,779,281","-122,419,236",94103,San Francisco,HipChat,01/09/2009,,3,10/08/2010,10/08/2010,1,1,1,"100,000",2,messaging,0,1,0,0,0,0,3,acquired
1057,CA,"377,611,016","-1,224,160,008",94110,San Francisco,WeAre.Us,01/12/2007,4/23/2012,5,01/08/2008,01/08/2008,0,0,1,"50,000",2,advertising,0,1,0,0,0,0,3,closed
1071,CA,"37,779,281","-122,419,236",94103,San Francisco,Adura Technologies,01/01/2008,,4,10/16/2008,4/26/2012,0,4,3,"25,500,000",1,cleantech,0,0,1,1,0,0,2.6667,acquired
755,CA,"37,775,196","-122,419,204",94105,San Francisco,Topsy Labs,1/15/2007,,5,01/01/2008,01/10/2012,0,4,6,"35,200,000",3,analytics,1,0,1,1,1,0,2.3333,acquired
61,VA,"3,778,699,829,999,990","-122,400,893",94107,San Francisco,Kima Labs,01/01/2010,,2,01/08/2010,01/08/2010,0,0,1,"770,000",3,mobile,0,1,0,0,0,0,6,acquired
900,TX,"40,730,646","-73,986,614",94111,San Francisco,Whiskey Media,01/10/2007,,5,3/24/2009,12/31/2009,2,2,2,"4,000,000",1,web,1,0,0,0,0,0,1,acquired
193,CA,"37,779,281","-122,419,236",94110,San Francisco,Blue Buzz Network,01/01/2006,01/06/2013,6,7/13/2010,7/13/2010,4,4,1,"1,310,000",1,news,1,0,0,0,0,0,4,closed
259,NJ,"377,710,177","-1,224,025,976",94103,San Francisco,Flowgram,01/06/2007,11/06/2008,5,1/31/2008,1/31/2008,1,1,1,"1,300,000",3,web,0,1,0,0,0,0,8,closed
184,VA,"37,782,809","-122,394,354",94103,San Francisco,The Climate Corporation,01/01/2006,,6,01/01/2007,6/14/2012,1,6,4,"108,900,000",2,cleantech,0,0,1,1,1,0,7.5,acquired
1069,GA,"37,780,134","-122,396,744",94107,San Francisco,iSkoot,4/22/2005,,7,11/29/2006,07/11/2008,1,3,3,"32,200,000",0,mobile,0,0,1,1,1,0,4,acquired
624,CA,"377,405,936","-1,223,764,714",94107,San Francisco,CoTweet,01/01/2009,,3,09/07/2009,09/07/2009,0,0,1,"1,100,000",2,advertising,0,0,1,0,0,0,6,acquired
675,CA,"37,556,732","-122,288,378",94404,San Francisco,Causata,01/01/2009,,3,05/10/2009,01/11/2011,0,2,2,"15,500,000",2,software,0,0,1,1,0,0,1,acquired
361,CA,"37,794,891","-122,397,901",94111,San Franciso,Zentact,01/09/2008,01/01/2012,4,01/09/2008,01/09/2008,0,0,1,"250,000",1,network_hosting,0,1,0,0,0,0,3,closed
29,AZ,"37,404,788","-121,940,842",95134,San Jose,RPO,01/01/2005,01/06/2013,7,1/24/2006,9/13/2010,1,5,3,"44,000,000",0,hardware,0,0,0,1,1,0,4.5,closed
1136,MA,"37,314,002","-121,932,365",95128,San Jose,41st Parameter,01/01/2004,,8,08/05/2006,11/04/2012,2,8,4,"38,064,570",2,security,1,0,0,1,1,1,3,acquired
391,OR,"37,404,788","-121,940,842",95134,San Jose,Wellcore,01/01/2007,01/07/2013,5,12/07/2010,12/07/2010,3,3,1,"2,000,000",0,hardware,0,0,0,0,0,0,1,closed
436,MA,"37,404,788","-121,940,842",95134,San Jose,Infineta Systems,01/01/2008,01/01/2012,4,07/05/2010,06/06/2011,2,3,2,"30,000,000",2,software,0,0,1,1,0,0,2.5,closed
821,CA,"37,317,847","-121,948,469",95128,San Jose,Certify Data Systems,01/01/2004,,8,8/25/2008,2/15/2012,4,8,4,"7,210,210",1,enterprise,1,0,1,1,0,0,1,acquired
171,CA,"37,404,788","-121,940,842",95134,San Jose,Teranetics,01/01/2000,,12,11/21/2006,5/27/2010,6,10,3,"52,800,000",0,semiconductor,1,0,0,0,1,0,5.3333,acquired
440,CA,"3,732,052","-121,948,399",95128,San Jose,BlueLithium,01/01/2004,,8,01/02/2005,01/02/2005,1,1,1,"11,500,000",2,advertising,0,0,1,0,0,0,2,acquired
507,CA,"3,740,909,600,000,000","-12,194,319,099,999,900",95134,San Jose,WiChorus,01/01/2005,,7,12/22/2005,04/11/2008,0,3,4,"42,500,000",1,mobile,1,0,1,1,1,0,2.5,acquired
351,MA,"37,404,788","-121,940,842",95134,San Jose,NeoGuide Systems,01/01/2000,,12,9/29/2006,9/29/2006,6,6,1,"25,000,000",1,biotech,0,0,0,0,1,0,1,acquired
154,NY,"37,261,986","-121,784,279",95138,San Jose,Shocking Technologies,01/01/2006,01/04/2013,6,4/17/2007,5/21/2012,1,6,6,"55,900,000",1,hardware,1,0,1,1,1,0,3.2,closed
178,WA,"37,288,136","-12,179,765",95138,San Jose,Taggstr,01/07/2009,01/07/2013,3,07/04/2010,07/04/2010,1,1,1,"50,000",1,messaging,0,1,0,0,0,0,1,closed
956,CA,"37,336,191","-121,890,583",95110,San Jose,Cassatt,01/01/2003,,9,01/03/2006,01/03/2006,3,3,1,"15,000,000",1,software,0,0,0,0,0,1,3,acquired
611,NY,"3,739,873,720,000,000","-1,220,497,918",95112,San Jose,SolFocus,01/11/2005,01/01/2013,7,01/03/2006,01/04/2012,0,6,8,"211,403,000",2,cleantech,1,0,1,1,1,0,2.7143,closed
324,WA,"37,404,788","-121,940,842",95134,San Jose,Baxano,01/01/2005,,7,6/23/2010,6/23/2010,5,5,1,"30,000,000",0,medical,0,0,0,0,1,0,6,acquired
521,PA,"374,155,698","-1,219,486,567",95134,San Jose,LogLogic,01/01/2002,,10,5/26/2009,5/26/2009,7,7,1,"8,800,000",3,security,0,0,0,0,0,1,5,acquired
1127,CA,"373,969,138","-1,218,939,054",95131,San Jose,CypherMax,01/01/2000,10/09/2012,12,7/27/2006,2/25/2007,6,7,3,"148,000,000",0,hardware,1,0,0,1,0,0,3.5,closed
993,CA,"37,404,788","-121,940,842",95134,San Jose,C2 Microsystems,01/01/2004,05/11/2012,8,12/10/2009,12/10/2009,5,5,1,"10,000,000",1,hardware,1,0,0,0,0,0,3,closed
318,CA,"37,336,191","-121,890,583",95110,San Jose,Broadway Networks,01/01/2006,01/01/2011,6,1/13/2010,1/13/2010,4,4,1,"954,000",1,public_relations,1,0,0,0,0,0,1,closed
150,CA,"37,560,781","-122,284,114",94404,San Mateo,Fortify Software,01/10/2002,,10,12/15/2005,12/15/2005,3,3,1,"10,000,000",2,software,0,0,0,0,0,1,2,acquired
1030,CA,"3,754,763","-122,307,887",94403-1855,San Mateo,Sana Security,01/01/2000,,12,02/04/2007,02/04/2007,7,7,1,"12,000,000",1,security,0,0,0,0,0,0,2,acquired
999,CA,"37,551,441","-122,291,435",94403,San Mateo,Adap.tv,01/11/2006,,6,01/02/2007,3/28/2011,0,5,5,"48,500,000",3,advertising,1,1,1,1,1,0,2.5,acquired
395,CA,"37,548,418,700,000,000","-1,223,151,646",94403,San Mateo,Nearbuy Systems,01/04/2010,,2,7/21/2011,11/23/2012,1,2,3,"3,282,327",2,analytics,1,0,0,0,0,0,2,acquired
1015,CA,"37,560,155","-122,285,588",94404,San Mateo,Provade,01/01/2004,,8,1/23/2006,11/08/2010,2,6,4,"15,180,000",0,enterprise,1,0,1,0,1,0,1,acquired
428,NY,"37,778,613","-122,395,289",94404,San Mateo,GuardianEdge Technologies,01/01/2002,,10,06/06/2005,7/23/2007,3,5,3,"19,500,000",1,software,0,0,1,1,0,0,3.3333,acquired
33,CA,"37,566,009","-122,321,646",94401,San Mateo,Offermatic,01/02/2010,01/06/2013,2,01/12/2010,09/03/2011,0,1,2,"4,500,000",2,web,0,1,1,0,0,0,3,closed
1024,NY,"40,787,878,000,000,000","-74,388,207",94402,San Mateo,Picateers,01/01/2005,01/11/2011,7,01/01/2006,8/25/2008,1,3,2,"12,100,000",1,web,0,0,1,1,0,0,1,closed
1143,CA,"37,538,352","-122,299,665",94403,San Mateo,Adept Cloud,01/06/2011,,1,01/10/2012,01/11/2012,1,1,2,"1,015,000",1,enterprise,1,0,1,0,0,0,1,acquired
410,OR,"37,563,905","-122,324,688",94401,San Mateo,bluepulse,10/04/1990,01/01/2010,22,01/04/2007,01/04/2007,16,16,1,"6,000,000",2,network_hosting,0,0,1,0,0,0,1,closed
